Cluster;ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count;geneSymbol
nonTprogKOopen;GO:1902742;apoptotic process involved in development;7/1042;45/28564;1,13808084205221e-03;1,86926177071477e-02;1,44147005523050e-02;73699/12125/21937/14367/16842/319581/21938;7;Ppp2r1b/Bcl2l11/Tnfrsf1a/Fzd5/Lef1/Xkr5/Tnfrsf1b
nonTprogKOopen;GO:0002367;cytokine production involved in immune response;14/1042;149/28564;1,14681525355951e-03;1,86926177071477e-02;1,44147005523050e-02;26409/13136/84112/16153/16590/16159/56715/14127/15978/57914/16963/19165/14367/21938;14;Map3k7/Cd55/Sucnr1/Il10/Kit/Il12a/Rabgef1/Fcer1g/Ifng/Crlf2/Xcl1/Psen2/Fzd5/Tnfrsf1b
nonTprogKOopen;GO:0010469;regulation of signaling receptor activity;14/1042;149/28564;1,14681525355951e-03;1,86926177071477e-02;1,44147005523050e-02;19229/19418/16153/208650/15978/15251/140474/17260/56468/19165/19013/14664/229007/19164;14;Ptk2b/Rasgrf2/Il10/Cblb/Ifng/Hif1a/Muc4/Mef2c/Socs5/Psen2/Ppara/Slc6a9/Zgpat/Psen1
nonTprogKOopen;GO:0051924;regulation of calcium ion transport;22/1042;292/28564;1,14826089040396e-03;1,86926177071477e-02;1,44147005523050e-02;238276/19229/65086/11931/57440/75909/14526/12767/14360/12288/320790/100503659/15464/69563/14579/30955/16416/22393/19165/66109/15512/11540;22;Akap5/Ptk2b/Lpar3/Atp1b1/Ehd3/Vmp1/Gcg/Cxcr4/Fyn/Cacna1c/Chd7/Cbarp/Hrc/Mrln/Gem/Pik3cg/Itgb3/Wfs1/Psen2/Tspan13/Hspa2/Adora2a
nonTprogKOopen;GO:0010586;miRNA metabolic process;11/1042;101/28564;1,14944166580297e-03;1,86926177071477e-02;1,44147005523050e-02;14281/16153/20602/18033/100715/16476/15251/16600/19013/13982/23871;11;Fos/Il10/Ncor2/Nfkb1/Tent2/Jun/Hif1a/Klf4/Ppara/Esr1/Ets1
nonTprogKOopen;GO:0050732;negative regulation of peptidyl-tyrosine phosphorylation;8/1042;58/28564;1,16082465254185e-03;1,88196464438247e-02;1,45126580042479e-02;67742/208650/12702/12703/56468/19165/229007/19164;8;Samsn1/Cblb/Socs3/Socs1/Socs5/Psen2/Zgpat/Psen1
nonTprogKOopen;GO:0045787;positive regulation of cell cycle;25/1042;350/28564;1,17533849343859e-03;1,89086966235007e-02;1,45813285186868e-02;19247/17684/16153/226026/16337/12125/16001/16906/17246/110606/71276/19363/16319/229776/69871/18519/116871/16842/67117/16974/12487/14256/13205/66214/15512;25;Ptpn11/Cited2/Il10/Smc5/Insr/Bcl2l11/Igf1r/Lmnb1/Mdm2/Fntb/Ccdc57/Rad51b/Incenp/Cdc14a/Ppp1r35/Kat2b/Mta3/Lef1/Dynlt3/Lrp6/Cd28/Flt3l/Ddx3x/Rgcc/Hspa2
nonTprogKOopen;GO:0007178;transmembrane receptor protein serine/threonine kinase signaling pathway;28/1042;409/28564;1,17642500524925e-03;1,89086966235007e-02;1,45813285186868e-02;26409/387231/26401/320202/58250/14281/24064/17684/19663/71753/328365/71954/53618/83925/78558/65112/69640/16476/18550/20024/19013/16842/114716/12163/228839/71805/269003/75788;28;Map3k7/Mir122/Map3k1/Lefty2/Chst11/Fos/Spry2/Cited2/Rbpms/Tmprss6/Zmiz1/Suds3/Fut8/Trps1/Htra3/Pmepa1/Fam83g/Jun/Furin/Sub1/Ppara/Lef1/Spred2/Bmp8a/Tgif2/Nup93/Sap130/Smurf1
nonTprogKOopen;GO:1903169;regulation of calcium ion transmembrane transport;17/1042;201/28564;1,17708341099036e-03;1,89086966235007e-02;1,45813285186868e-02;238276/19229/11931/57440/75909/14360/12288/320790/100503659/15464/69563/14579/30955/16416/19165/66109/15512;17;Akap5/Ptk2b/Atp1b1/Ehd3/Vmp1/Fyn/Cacna1c/Chd7/Cbarp/Hrc/Mrln/Gem/Pik3cg/Itgb3/Psen2/Tspan13/Hspa2
nonTprogKOopen;GO:0046822;regulation of nucleocytoplasmic transport;13/1042;133/28564;1,18343745556962e-03;1,89529846607791e-02;1,46154809742401e-02;19247/238276/215280/18708/19250/217827/21937/15978/17246/432508/16543/217378/19164;13;Ptpn11/Akap5/Wipf1/Pik3r1/Ptpn14/Nrde2/Tnfrsf1a/Ifng/Mdm2/Cpsf6/Mdfic/Dnajc27/Psen1
nonTprogKOopen;GO:0106027;neuron projection organization;12/1042;117/28564;1,18873481479738e-03;1,89801325429314e-02;1,46364159014924e-02;18003/216049/14360/16337/16001/13048/70237/233071/13845/226016/232560/19164;12;Nedd9/Zfp365/Fyn/Insr/Igf1r/Cux2/Bhlhb9/Arhgap33/Ephb3/Abhd17b/Caprin2/Psen1
nonTprogKOopen;GO:0097284;hepatocyte apoptotic process;5/1042;23/28564;1,24407769744674e-03;1,97441126139967e-02;1,52255545724300e-02;16001/12633/14102/30955/19013;5;Igf1r/Cflar/Fas/Pik3cg/Ppara
nonTprogKOopen;GO:2000114;regulation of establishment of cell polarity;5/1042;23/28564;1,24407769744674e-03;1,97441126139967e-02;1,52255545724300e-02;19229/193385/76088/52822/67588;5;Ptk2b/Ripor2/Dock8/Rufy3/Rnf41
nonTprogKOopen;GO:0016051;carbohydrate biosynthetic process;18/1042;220/28564;1,25123259764857e-03;1,97980317027337e-02;1,52671339558194e-02;14571/19229/69181/58250/59031/23908/14526/56458/16337/18033/15251/17691/27999/19013/18519/16367/20444/71780;18;Gpd2/Ptk2b/Dyrk2/Chst11/Chst12/Hs2st1/Gcg/Foxo1/Insr/Nfkb1/Hif1a/Sik1/Fam3c/Ppara/Kat2b/Irs1/St3gal2/Isyna1
nonTprogKOopen;GO:0045576;mast cell activation;10/1042;87/28564;1,25833469666140e-03;1,98507949602063e-02;1,53078220268295e-02;22320/16190/16590/56715/56743/14127/214084/57914/74734/19294;10;Vamp8/Il4ra/Kit/Rabgef1/Lat2/Fcer1g/Slc18a2/Crlf2/Rhoh/Nectin2
nonTprogKOopen;GO:0072001;renal system development;25/1042;352/28564;1,27203184183635e-03;2,00069724615992e-02;1,54282573746687e-02;19206/23908/12767/71521/18186/14164/12125/67784/106042/67042/17075/19702/70350/12633/71371/14537/15978/108154/17260/16416/22393/211401/12142/74025/66333;25;Ptch1/Hs2st1/Cxcr4/Pds5a/Nrp1/Fgf1/Bcl2l11/Plxnd1/Prickle1/Ift27/Epcam/Ren2/Basp1/Cflar/Arid5b/Gcnt1/Ifng/Adamts6/Mef2c/Itgb3/Wfs1/Mtss1/Prdm1/Nphp3/Aqp11
nonTprogKOopen;GO:0002449;lymphocyte mediated immunity;26/1042;372/28564;1,29330014013516e-03;2,02809477332504e-02;1,56395317698049e-02;26409/13136/16190/80859/13032/171285/16768/16159/14102/60504/14127/15978/140474/27007/57914/74732/16963/12480/19294/93694/73747/18646/14367/12487/17688/21938;26;Map3k7/Cd55/Il4ra/Nfkbiz/Ctsc/Havcr2/Lag3/Il12a/Fas/Il21r/Fcer1g/Ifng/Muc4/Klrk1/Crlf2/Stx11/Xcl1/Cd1d2/Nectin2/Clec2d/Shld1/Prf1/Fzd5/Cd28/Msh6/Tnfrsf1b
nonTprogKOopen;GO:0030279;negative regulation of ossification;7/1042;46/28564;1,30066881005637e-03;2,02857733023119e-02;1,56432529785786e-02;19229/13386/15251/17260/269941/18022/75788;7;Ptk2b/Dlk1/Hif1a/Mef2c/Chsy1/Nfe2/Smurf1
nonTprogKOopen;GO:0002313;mature B cell differentiation involved in immune response;6/1042;34/28564;1,30130790969471e-03;2,02857733023119e-02;1,56432529785786e-02;19229/321019/80859/16153/20442/15900;6;Ptk2b/Gpr183/Nfkbiz/Il10/St3gal1/Irf8
nonTprogKOopen;GO:0050680;negative regulation of epithelial cell proliferation;15/1042;168/28564;1,30683738182755e-03;2,02865992477014e-02;1,56438899014349e-02;106389/19206/13386/15473/16159/12399/73608/17260/69601/211401/13983/16974/66333/66214/18018;15;Eaf2/Ptch1/Dlk1/Rida/Il12a/Runx3/Marveld3/Mef2c/Dab2ip/Mtss1/Esr2/Lrp6/Aqp11/Rgcc/Nfatc1
nonTprogKOopen;GO:0042593;glucose homeostasis;22/1042;295/28564;1,30906125341022e-03;2,02865992477014e-02;1,56438899014349e-02;19247/18708/84112/19206/110157/14526/56458/12288/16337/20602/16001/224129/20927/214084/15251/57915/17425/231549/22393/63873/223775/192185;22;Ptpn11/Pik3r1/Sucnr1/Ptch1/Raf1/Gcg/Foxo1/Cacna1c/Insr/Ncor2/Igf1r/Adcy5/Abcc8/Slc18a2/Hif1a/Tbc1d1/Foxk1/Lrrc8d/Wfs1/Trpv4/Pim3/Nadk
nonTprogKOopen;GO:0036499;PERK-mediated unfolded protein response;4/1042;14/28564;1,31460872214774e-03;2,03128250938313e-02;1,56641138061130e-02;13666/17974/19246/67878;4;Eif2ak3/Nck2/Ptpn1/Tmem33
nonTprogKOopen;GO:0016032;viral process;24/1042;334/28564;1,34606560191716e-03;2,07380691710571e-02;1,59920382376123e-02;22320/26401/217069/16410/12767/67846/16337/18186/12125/71586/78610/72179/16476/18550/15978/66597/16416/723889/19294/19013/16543/16842/13830/13205;24;Vamp8/Map3k1/Trim25/Itgav/Cxcr4/Tmem39a/Insr/Nrp1/Bcl2l11/Ifih1/Uvrag/Fbxl2/Jun/Furin/Ifng/Trim13/Itgb3/Mir378a/Nectin2/Ppara/Mdfic/Lef1/Stom/Ddx3x
nonTprogKOopen;GO:0033500;carbohydrate homeostasis;22/1042;296/28564;1,36678273510949e-03;2,09958549017256e-02;1,61908281648692e-02;19247/18708/84112/19206/110157/14526/56458/12288/16337/20602/16001/224129/20927/214084/15251/57915/17425/231549/22393/63873/223775/192185;22;Ptpn11/Pik3r1/Sucnr1/Ptch1/Raf1/Gcg/Foxo1/Cacna1c/Insr/Ncor2/Igf1r/Adcy5/Abcc8/Slc18a2/Hif1a/Tbc1d1/Foxk1/Lrrc8d/Wfs1/Trpv4/Pim3/Nadk
nonTprogKOopen;GO:0002695;negative regulation of leukocyte activation;17/1042;204/28564;1,38307543364056e-03;2,11843734298026e-02;1,63362031023640e-02;110279/16190/67742/193385/15507/171285/16153/208650/16768/56715/12399/14102/12703/12477/16835/56468/11540;17;Bcr/Il4ra/Samsn1/Ripor2/Hspb1/Havcr2/Il10/Cblb/Lag3/Rabgef1/Runx3/Fas/Socs1/Ctla4/Ldlr/Socs5/Adora2a
nonTprogKOopen;GO:0043547;positive regulation of GTPase activity;20/1042;259/28564;1,40457503607481e-03;2,14513213480526e-02;1,65420583958772e-02;110279/19229/18003/244668/105445/19418/78255/320292/232227/107746/50778/76088/67792/57915/16963/69710/67016/19734/99326/212285;20;Bcr/Ptk2b/Nedd9/Sipa1l2/Dock9/Rasgrf2/Ralgps2/Rasgef1b/Iqsec1/Rapgef1/Rgs1/Dock8/Rgs8/Tbc1d1/Xcl1/Arap1/Tbc1d2b/Rgs16/Garnl3/Arap2
nonTprogKOopen;GO:0032259;methylation;25/1042;355/28564;1,42991033934640e-03;2,17751375087173e-02;1,67917672950323e-02;30949/240427/80859/54343/14526/329559/381813/75467/59052/226830/17314/12226/76719/66423/234728/13813/12227/100042784/12142/209584/67099/14431/320204/194388/60532;25;Lcmt1/Setbp1/Nfkbiz/Atf7ip/Gcg/Zfp335/Prmt8/Stpg4/Mettl9/Smyd2/Mgmt/Btg1/Kansl1/Coprs/Cmtr2/Eomes/Btg2/Prdm11/Prdm1/Tyw3/Mettl21a/Gamt/Etfbkmt/Tet3/Wtap
nonTprogKOopen;GO:0043409;negative regulation of MAPK cascade;16/1042;187/28564;1,43649325696071e-03;2,18123428556945e-02;1,68204579762425e-02;59036/24064/57783/56458/19252/107746/98432/16001/22350/24066/29811/73608/16600/19246/69601/114716;16;Dact1/Spry2/Tnip1/Foxo1/Dusp1/Rapgef1/Phlpp1/Igf1r/Ezr/Spry4/Ndrg2/Marveld3/Klf4/Ptpn1/Dab2ip/Spred2
nonTprogKOopen;GO:0043254;regulation of protein-containing complex assembly;29/1042;435/28564;1,45380733787129e-03;2,18804310670871e-02;1,68729637939799e-02;26409/19247/59036/30949/105439/19229/26401/110157/54343/12125/54483/11853/14102/17974/72179/65112/15893/15978/225115/69601/171543/78808/13982/16911/17913/231637/11867/13205/101497;29;Map3k7/Ptpn11/Dact1/Lcmt1/Slain1/Ptk2b/Map3k1/Raf1/Atf7ip/Bcl2l11/Mefv/Rhoc/Fas/Nck2/Fbxl2/Pmepa1/Ica1/Ifng/Svil/Dab2ip/Bmf/Stxbp5/Esr1/Lmo4/Myo1c/Ssh1/Arpc1b/Ddx3x/Plekhg2
nonTprogKOopen;GO:0048662;negative regulation of smooth muscle cell proliferation;9/1042;74/28564;1,45747805847674e-03;2,18804310670871e-02;1,68729637939799e-02;18708/16153/16159/15978/29811/17260/16600/13983/13982;9;Pik3r1/Il10/Il12a/Ifng/Ndrg2/Mef2c/Klf4/Esr2/Esr1
nonTprogKOopen;GO:0001822;kidney development;24/1042;336/28564;1,45827677074413e-03;2,18804310670871e-02;1,68729637939799e-02;19206/23908/12767/71521/18186/14164/12125/67784/67042/17075/19702/70350/12633/71371/14537/15978/108154/17260/16416/22393/211401/12142/74025/66333;24;Ptch1/Hs2st1/Cxcr4/Pds5a/Nrp1/Fgf1/Bcl2l11/Plxnd1/Ift27/Epcam/Ren2/Basp1/Cflar/Arid5b/Gcnt1/Ifng/Adamts6/Mef2c/Itgb3/Wfs1/Mtss1/Prdm1/Nphp3/Aqp11
nonTprogKOopen;GO:0032092;positive regulation of protein binding;11/1042;104/28564;1,46174069759246e-03;2,18804310670871e-02;1,68729637939799e-02;59036/20620/14526/13666/67784/224860/20024/74025/97112/232560/19164;11;Dact1/Plk2/Gcg/Eif2ak3/Plxnd1/Plcl2/Sub1/Nphp3/Nmd3/Caprin2/Psen1
nonTprogKOopen;GO:0046330;positive regulation of JNK cascade;11/1042;104/28564;1,46174069759246e-03;2,18804310670871e-02;1,68729637939799e-02;26409/19229/26401/16906/215653/26408/69601/63873/22033/13197/26412;11;Map3k7/Ptk2b/Map3k1/Lmnb1/Rassf2/Map3k5/Dab2ip/Trpv4/Traf5/Gadd45a/Map4k2
nonTprogKOopen;GO:0050670;regulation of lymphocyte proliferation;20/1042;260/28564;1,47084246076661e-03;2,19543029058903e-02;1,69299296214675e-02;13136/57257/54721/193385/321019/329559/171285/16153/208650/18019/16159/17974/12477/15978/17260/16963/16195/12487/14256/21938;20;Cd55/Vav3/Tyk2/Ripor2/Gpr183/Zfp335/Havcr2/Il10/Cblb/Nfatc2/Il12a/Nck2/Ctla4/Ifng/Mef2c/Xcl1/Il6st/Cd28/Flt3l/Tnfrsf1b
nonTprogKOopen;GO:0050728;negative regulation of inflammatory response;14/1042;153/28564;1,47912780131333e-03;2,20156056076834e-02;1,69772028339859e-02;110279/50929/16153/12702/54483/18033/56715/21937/16835/56468/19013/23871/21938/11540;14;Bcr/Il22/Il10/Socs3/Mefv/Nfkb1/Rabgef1/Tnfrsf1a/Ldlr/Socs5/Ppara/Ets1/Tnfrsf1b/Adora2a
nonTprogKOopen;GO:1903531;negative regulation of secretion by cell;16/1042;188/28564;1,51826731470235e-03;2,25345083976526e-02;1,73773516226867e-02;19247/22320/110279/56458/100503659/209630/16159/56715/20927/21937/57915/12495/16367/223775/21938/13615;16;Ptpn11/Vamp8/Bcr/Foxo1/Cbarp/Frmd4a/Il12a/Rabgef1/Abcc8/Tnfrsf1a/Tbc1d1/Entpd1/Irs1/Pim3/Tnfrsf1b/Edn2
nonTprogKOopen;GO:1902547;regulation of cellular response to vascular endothelial growth factor stimulus;5/1042;24/28564;1,52469538880382e-03;2,25663483247396e-02;1,74019047923795e-02;24064/21413/16159/69601/17913;5;Spry2/Tcf4/Il12a/Dab2ip/Myo1c
nonTprogKOopen;GO:0050769;positive regulation of neurogenesis;23/1042;318/28564;1,54032196613714e-03;2,27337715394302e-02;1,75310122048927e-02;238276/65086/18223/216049/12767/329559/53605/18186/16590/67784/20720/13048/76454/18846/15978/15251/70237/16195/52822/21938/232560/18755/75788;23;Akap5/Lpar3/Numbl/Zfp365/Cxcr4/Zfp335/Nap1l1/Nrp1/Kit/Plxnd1/Serpine2/Cux2/Fbxo31/Plxna3/Ifng/Hif1a/Bhlhb9/Il6st/Rufy3/Tnfrsf1b/Caprin2/Prkch/Smurf1
nonTprogKOopen;GO:0032874;positive regulation of stress-activated MAPK cascade;13/1042;137/28564;1,55132419294202e-03;2,28321988061773e-02;1,76069138040464e-02;26409/53416/19229/26401/16906/215653/26408/69601/20353/63873/22033/13197/26412;13;Map3k7/Stk39/Ptk2b/Map3k1/Lmnb1/Rassf2/Map3k5/Dab2ip/Sema4c/Trpv4/Traf5/Gadd45a/Map4k2
nonTprogKOopen;GO:0048015;phosphatidylinositol-mediated signaling;15/1042;171/28564;1,55943697480282e-03;2,28876696942509e-02;1,76496898482302e-02;18708/72446/15558/14360/16337/16001/20720/22350/12319/72179/30955/16600/69601/12487/16367;15;Pik3r1/Prr5l/Htr2a/Fyn/Insr/Igf1r/Serpine2/Ezr/Car8/Fbxl2/Pik3cg/Klf4/Dab2ip/Cd28/Irs1
nonTprogKOopen;GO:0007260;tyrosine phosphorylation of STAT protein;9/1042;75/28564;1,60360360765812e-03;2,34055052873979e-02;1,80490156744725e-02;50929/14360/16590/12702/16159/21937/12703/15978/16195;9;Il22/Fyn/Kit/Socs3/Il12a/Tnfrsf1a/Socs1/Ifng/Il6st
nonTprogKOopen;GO:0046824;positive regulation of nucleocytoplasmic transport;9/1042;75/28564;1,60360360765812e-03;2,34055052873979e-02;1,80490156744725e-02;238276/215280/18708/217827/21937/15978/17246/432508/19164;9;Akap5/Wipf1/Pik3r1/Nrde2/Tnfrsf1a/Ifng/Mdm2/Cpsf6/Psen1
nonTprogKOopen;GO:1903050;regulation of proteolysis involved in protein catabolic process;18/1042;225/28564;1,60968261634689e-03;2,34293306782646e-02;1,80673884824048e-02;19229/20620/13032/13666/106042/56353/56812/17246/238896/22393/56468/69601/19165/66333/17772/19164/75788/27061;18;Ptk2b/Plk2/Ctsc/Eif2ak3/Prickle1/Rybp/Dnajb2/Mdm2/Cdc20b/Wfs1/Socs5/Dab2ip/Psen2/Aqp11/Mtm1/Psen1/Smurf1/Bcap31
nonTprogKOopen;GO:1903053;regulation of extracellular matrix organization;8/1042;61/28564;1,62036284378298e-03;2,35198121870317e-02;1,81371627577274e-02;12633/76707/21937/16416/23871/214685/21938/66214;8;Cflar/Clasp1/Tnfrsf1a/Itgb3/Ets1/Chadl/Tnfrsf1b/Rgcc
nonTprogKOopen;GO:0002369;T cell cytokine production;7/1042;48/28564;1,67992173883962e-03;2,42507058683451e-02;1,87007870567295e-02;26409/13136/16159/57914/16963/14367/21938;7;Map3k7/Cd55/Il12a/Crlf2/Xcl1/Fzd5/Tnfrsf1b
nonTprogKOopen;GO:0048010;vascular endothelial growth factor receptor signaling pathway;7/1042;48/28564;1,67992173883962e-03;2,42507058683451e-02;1,87007870567295e-02;19229/15507/18186/12927/15251/19246/69601;7;Ptk2b/Hspb1/Nrp1/Bcar1/Hif1a/Ptpn1/Dab2ip
nonTprogKOopen;GO:0098739;import across plasma membrane;17/1042;208/28564;1,70444756360888e-03;2,44401821747806e-02;1,88469005792876e-02;238276/67760/16517/17364/11931/14360/12288/54208/20496/15978/16511/69048/14664/63873/14081/26457/19164;17;Akap5/Slc38a2/Kcnj16/Trpm1/Atp1b1/Fyn/Cacna1c/Arl6ip1/Slc12a2/Ifng/Kcnh2/Slc30a5/Slc6a9/Trpv4/Acsl1/Slc27a1/Psen1
nonTprogKOopen;GO:2000060;positive regulation of ubiquitin-dependent protein catabolic process;11/1042;106/28564;1,70617032098522e-03;2,44401821747806e-02;1,88469005792876e-02;19229/20620/106042/56812/17246/238896/56468/19165/19164/75788/27061;11;Ptk2b/Plk2/Prickle1/Dnajb2/Mdm2/Cdc20b/Socs5/Psen2/Psen1/Smurf1/Bcap31
nonTprogKOopen;GO:0007265;Ras protein signal transduction;24/1042;340/28564;1,70696280894273e-03;2,44401821747806e-02;1,88469005792876e-02;110279/20620/193385/19418/117600/24064/78255/70497/320292/232227/54366/18186/107746/140580/56715/24066/30955/320127/19341/69601/66922/269608/75687/56699;24;Bcr/Plk2/Ripor2/Rasgrf2/Srgap1/Spry2/Ralgps2/Arhgap17/Rasgef1b/Iqsec1/Ctnnal1/Nrp1/Rapgef1/Elmo1/Rabgef1/Spry4/Pik3cg/Dgki/Rab4a/Dab2ip/Rras2/Plekhg5/Ripor1/Cdc42ep4
nonTprogKOopen;GO:0042541;hemoglobin biosynthetic process;4/1042;15/28564;1,74118034490038e-03;2,47953492899462e-02;1,91207855798449e-02;15251/16600/14664/56199;4;Hif1a/Klf4/Slc6a9/Abcb10
nonTprogKOopen;GO:0052646;alditol phosphate metabolic process;4/1042;15/28564;1,74118034490038e-03;2,47953492899462e-02;1,91207855798449e-02;14571/56857/54391/235533;4;Gpd2/Slc37a2/Rfk/Gk5
nonTprogKOopen;GO:0021543;pallium development;15/1042;173/28564;1,74956579407214e-03;2,48249182088261e-02;1,91435874751164e-02;216850/19280/328365/70762/320165/18846/15251/74762/13813/69601/12227/545428/16842/16974/19164;15;Kdm6b/Ptprs/Zmiz1/Dclk2/Tacc1/Plxna3/Hif1a/Mdga1/Eomes/Dab2ip/Btg2/Ccdc141/Lef1/Lrp6/Psen1
nonTprogKOopen;GO:0032944;regulation of mononuclear cell proliferation;20/1042;264/28564;1,76318773868851e-03;2,48249182088261e-02;1,91435874751164e-02;13136/57257/54721/193385/321019/329559/171285/16153/208650/18019/16159/17974/12477/15978/17260/16963/16195/12487/14256/21938;20;Cd55/Vav3/Tyk2/Ripor2/Gpr183/Zfp335/Havcr2/Il10/Cblb/Nfatc2/Il12a/Nck2/Ctla4/Ifng/Mef2c/Xcl1/Il6st/Cd28/Flt3l/Tnfrsf1b
nonTprogKOopen;GO:0098657;import into cell;20/1042;264/28564;1,76318773868851e-03;2,48249182088261e-02;1,91435874751164e-02;238276/67760/16517/17364/11931/14360/12288/68428/54208/20496/15978/214084/16416/16511/69048/14664/63873/14081/26457/19164;20;Akap5/Slc38a2/Kcnj16/Trpm1/Atp1b1/Fyn/Cacna1c/Steap3/Arl6ip1/Slc12a2/Ifng/Slc18a2/Itgb3/Kcnh2/Slc30a5/Slc6a9/Trpv4/Acsl1/Slc27a1/Psen1
nonTprogKOopen;GO:0070304;positive regulation of stress-activated protein kinase signaling cascade;13/1042;139/28564;1,76809631820022e-03;2,48249182088261e-02;1,91435874751164e-02;26409/53416/19229/26401/16906/215653/26408/69601/20353/63873/22033/13197/26412;13;Map3k7/Stk39/Ptk2b/Map3k1/Lmnb1/Rassf2/Map3k5/Dab2ip/Sema4c/Trpv4/Traf5/Gadd45a/Map4k2
nonTprogKOopen;GO:1900078;positive regulation of cellular response to insulin stimulus;6/1042;36/28564;1,77152576324134e-03;2,48249182088261e-02;1,91435874751164e-02;19247/19246/237542/17913/16367/69178;6;Ptpn11/Ptpn1/Osbpl8/Myo1c/Irs1/Snx5
nonTprogKOopen;GO:1904994;regulation of leukocyte adhesion to vascular endothelial cell;6/1042;36/28564;1,77152576324134e-03;2,48249182088261e-02;1,91435874751164e-02;56838/54371/14537/16600/54446/23871;6;Ccl28/Chst2/Gcnt1/Klf4/Nfat5/Ets1
nonTprogKOopen;GO:0010743;regulation of macrophage derived foam cell differentiation;5/1042;25/28564;1,84920113647279e-03;2,56746455410820e-02;1,97988496346209e-02;16410/16416/19013/18035/18755;5;Itgav/Itgb3/Ppara/Nfkbia/Prkch
nonTprogKOopen;GO:0045722;positive regulation of gluconeogenesis;5/1042;25/28564;1,84920113647279e-03;2,56746455410820e-02;1,97988496346209e-02;14526/56458/15251/19013/18519;5;Gcg/Foxo1/Hif1a/Ppara/Kat2b
nonTprogKOopen;GO:0060333;type II interferon-mediated signaling pathway;5/1042;25/28564;1,84920113647279e-03;2,56746455410820e-02;1,97988496346209e-02;54721/22165/12703/21906/15978;5;Tyk2/Txk/Socs1/Otop1/Ifng
nonTprogKOopen;GO:0048017;inositol lipid-mediated signaling;15/1042;174/28564;1,85165407204615e-03;2,56746455410820e-02;1,97988496346209e-02;18708/72446/15558/14360/16337/16001/20720/22350/12319/72179/30955/16600/69601/12487/16367;15;Pik3r1/Prr5l/Htr2a/Fyn/Insr/Igf1r/Serpine2/Ezr/Car8/Fbxl2/Pik3cg/Klf4/Dab2ip/Cd28/Irs1
nonTprogKOopen;GO:0014065;phosphatidylinositol 3-kinase signaling;13/1042;140/28564;1,88552122626524e-03;2,60073595319150e-02;2,00554200423913e-02;18708/72446/15558/14360/16337/16001/20720/72179/30955/16600/69601/12487/16367;13;Pik3r1/Prr5l/Htr2a/Fyn/Insr/Igf1r/Serpine2/Fbxl2/Pik3cg/Klf4/Dab2ip/Cd28/Irs1
nonTprogKOopen;GO:0051963;regulation of synapse assembly;13/1042;140/28564;1,88552122626524e-03;2,60073595319150e-02;2,00554200423913e-02;99633/18708/19229/382864/18223/19280/13048/105827/17260/70237/74762/223254/13845;13;Adgrl2/Pik3r1/Ptk2b/Colq/Numbl/Ptprs/Cux2/Amigo2/Mef2c/Bhlhb9/Mdga1/Farp1/Ephb3
nonTprogKOopen;GO:0009409;response to cold;7/1042;49/28564;1,89916471598685e-03;2,61271511449992e-02;2,01477966296805e-02;22229/72759/13666/231507/329910/11363/26457;7;Ucp3/Tmem135/Eif2ak3/Plac8/Acot11/Acadl/Slc27a1
nonTprogKOopen;GO:0001558;regulation of cell growth;30/1042;464/28564;1,94122739965364e-03;2,66362686686849e-02;2,05403995687035e-02;232334/22403/19229/65086/106389/54338/12934/12767/19280/18186/20352/20720/19063/56812/18846/83814/17425/70834/29817/69601/100042784/30841/98402/20353/19013/73379/52822/232560/13205/75788;30;Vgll4/Ccn5/Ptk2b/Lpar3/Eaf2/Slc23a2/Dpysl2/Cxcr4/Ptprs/Nrp1/Sema4b/Serpine2/Ppt1/Dnajb2/Plxna3/Nedd4l/Foxk1/Spag9/Igfbp7/Dab2ip/Prdm11/Kdm2b/Sh3bp4/Sema4c/Ppara/Dcbld2/Rufy3/Caprin2/Ddx3x/Smurf1
nonTprogKOopen;GO:0018210;peptidyl-threonine modification;12/1042;124/28564;1,96042427793724e-03;2,66474572955064e-02;2,05490276114822e-02;26409/53416/69181/24064/14526/14425/108148/74747/23797/114716/228140/56480;12;Map3k7/Stk39/Dyrk2/Spry2/Gcg/Galnt3/Galnt2/Ddit4/Akt3/Spred2/Tnks1bp1/Tbk1
nonTprogKOopen;GO:0043534;blood vessel endothelial cell migration;12/1042;124/28564;1,96042427793724e-03;2,66474572955064e-02;2,05490276114822e-02;19229/20620/12767/15507/18186/15251/17260/16600/23871/23797/13197/66214;12;Ptk2b/Plk2/Cxcr4/Hspb1/Nrp1/Hif1a/Mef2c/Klf4/Ets1/Akt3/Gadd45a/Rgcc
nonTprogKOopen;GO:0045582;positive regulation of T cell differentiation;12/1042;124/28564;1,96042427793724e-03;2,66474572955064e-02;2,05490276114822e-02;16190/80859/207952/328365/16159/12399/12703/15978/56468/74734/16842/20667;12;Il4ra/Nfkbiz/Klhl25/Zmiz1/Il12a/Runx3/Socs1/Ifng/Socs5/Rhoh/Lef1/Sox12
