Cluster;ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count;geneSymbol
TexCx3cr1;GO:0050729;positive regulation of inflammatory response;6/83;152/28564;5,53783792695808e-06;8,62764095723282e-05;5,54600984716510e-05;20304/72310/12772/58203/66824/16423;6;Ccl5/Nkg7/Ccr2/Zbp1/Pycard/Cd47
TexCx3cr1;GO:0043368;positive T cell selection;4/83;41/28564;6,18309416059229e-06;9,54372033861791e-05;6,13488290008084e-05;94176/20737/12500/12501;4;Dock2/Spn/Cd3d/Cd3e
TexCx3cr1;GO:0031638;zymogen activation;5/83;90/28564;6,63921608597315e-06;1,00614301957429e-04;6,46767653159872e-05;545384/102639543/236312/20194/66824;5;Ifi214/Ifi206/Ifi209/S100a10/Pycard
TexCx3cr1;GO:0033627;cell adhesion mediated by integrin;5/83;90/28564;6,63921608597315e-06;1,00614301957429e-04;6,46767653159872e-05;20304/16411/16408/16401/12501;5;Ccl5/Itgax/Itgal/Itga4/Cd3e
TexCx3cr1;GO:0097529;myeloid leukocyte migration;7/83;242/28564;6,89893458518680e-06;1,03608323905463e-04;6,66013789257483e-05;20304/13051/12772/16854/19354/16952/16423;7;Ccl5/Cx3cr1/Ccr2/Lgals3/Rac2/Anxa1/Cd47
TexCx3cr1;GO:0046209;nitric oxide metabolic process;5/83;92/28564;7,39529330503299e-06;1,10071017316875e-04;7,07557197793569e-05;13051/16598/27007/83408/16423;5;Cx3cr1/Klf2/Klrk1/Gimap3/Cd47
TexCx3cr1;GO:2000516;positive regulation of CD4-positive, alpha-beta T cell activation;4/83;43/28564;7,50163325293502e-06;1,10665687014537e-04;7,11379846435757e-05;12772/16952/83408/12501;4;Ccr2/Anxa1/Gimap3/Cd3e
TexCx3cr1;GO:0070555;response to interleukin-1;5/83;94/28564;8,21714144894962e-06;1,19112824307818e-04;7,65679633412422e-05;20304/58203/16952/66824/16423;5;Ccl5/Zbp1/Anxa1/Pycard/Cd47
TexCx3cr1;GO:2001057;reactive nitrogen species metabolic process;5/83;94/28564;8,21714144894962e-06;1,19112824307818e-04;7,65679633412422e-05;13051/16598/27007/83408/16423;5;Cx3cr1/Klf2/Klrk1/Gimap3/Cd47
TexCx3cr1;GO:0045060;negative thymic T cell selection;3/83;14/28564;8,41445764349104e-06;1,19888041809398e-04;7,70662877289598e-05;94176/20737/12501;3;Dock2/Spn/Cd3e
TexCx3cr1;GO:0072683;T cell extravasation;3/83;14/28564;8,41445764349104e-06;1,19888041809398e-04;7,70662877289598e-05;20304/12772/16408;3;Ccl5/Ccr2/Itgal
TexCx3cr1;GO:0072332;intrinsic apoptotic signaling pathway by p53 class mediator;5/83;95/28564;8,65397296867576e-06;1,22255702871038e-04;7,85882647824436e-05;545384/102639543/66940/236312/66824;5;Ifi214/Ifi206/Shisa5/Ifi209/Pycard
TexCx3cr1;GO:2000116;regulation of cysteine-type endopeptidase activity;7/83;251/28564;8,75128068076535e-06;1,22591469704503e-04;7,88041020169759e-05;13033/16792/545384/102639543/20846/236312/66824;7;Ctsd/Laptm5/Ifi214/Ifi206/Stat1/Ifi209/Pycard
TexCx3cr1;GO:0002708;positive regulation of lymphocyte mediated immunity;6/83;168/28564;9,82388916517628e-06;1,35755380673071e-04;8,72661115304429e-05;16174/15040/16643/27007/15018/83408;6;Il18rap/H2-T23/Klrd1/Klrk1/H2-Q7/Gimap3
TexCx3cr1;GO:0002347;response to tumor cell;4/83;46/28564;9,85386986289235e-06;1,35755380673071e-04;8,72661115304429e-05;72310/56338/16792/27007;4;Nkg7/Txnip/Laptm5/Klrk1
TexCx3cr1;GO:0045824;negative regulation of innate immune response;5/83;98/28564;1,00742718426567e-05;1,37654189850072e-04;8,84867017758806e-05;56045/545384/16643/102639543/236312;5;Samhd1/Ifi214/Klrd1/Ifi206/Ifi209
TexCx3cr1;GO:0043383;negative T cell selection;3/83;15/28564;1,04960034481306e-05;1,41103530226079e-04;9,07040026332511e-05;94176/20737/12501;3;Dock2/Spn/Cd3e
TexCx3cr1;GO:0140507;granzyme-mediated programmed cell death signaling pathway;3/83;15/28564;1,04960034481306e-05;1,41103530226079e-04;9,07040026332511e-05;72310/19073/14939;3;Nkg7/Srgn/Gzmb
TexCx3cr1;GO:0036230;granulocyte activation;4/83;47/28564;1,07467394867521e-05;1,43318517795326e-04;9,21278382948517e-05;20304/16174/12772/16952;4;Ccl5/Il18rap/Ccr2/Anxa1
TexCx3cr1;GO:0032651;regulation of interleukin-1 beta production;5/83;102/28564;1,22442313341675e-05;1,61993124079819e-04;1,04132226384148e-04;13051/545384/102639543/236312/66824;5;Cx3cr1/Ifi214/Ifi206/Ifi209/Pycard
TexCx3cr1;GO:0051604;protein maturation;8/83;371/28564;1,26861042794722e-05;1,66517604991182e-04;1,07040647795298e-04;13024/545384/102639543/236312/20194/66824/19073/14939;8;Ctla2a/Ifi214/Ifi206/Ifi209/S100a10/Pycard/Srgn/Gzmb
TexCx3cr1;GO:0002429;immune response-activating cell surface receptor signaling pathway;7/83;272/28564;1,47222352825180e-05;1,91734111062168e-04;1,23250292085554e-04;16854/239743/16792/16643/27007/16423/12501;7;Lgals3/Klhl6/Laptm5/Klrd1/Klrk1/Cd47/Cd3e
TexCx3cr1;GO:0042088;T-helper 1 type immune response;4/83;51/28564;1,49243682906582e-05;1,92859860004086e-04;1,23973944674745e-04;16174/12772/20737/16952;4;Il18rap/Ccr2/Spn/Anxa1
TexCx3cr1;GO:0045059;positive thymic T cell selection;3/83;17/28564;1,56205901519375e-05;2,00304029102153e-04;1,28759196556052e-04;94176/12500/12501;3;Dock2/Cd3d/Cd3e
TexCx3cr1;GO:0032611;interleukin-1 beta production;5/83;108/28564;1,61647586728512e-05;2,05248204644640e-04;1,31937405568303e-04;13051/545384/102639543/236312/66824;5;Cx3cr1/Ifi214/Ifi206/Ifi209/Pycard
TexCx3cr1;GO:0045862;positive regulation of proteolysis;8/83;384/28564;1,62524073263902e-05;2,05248204644640e-04;1,31937405568303e-04;13033/16792/545384/102639543/20846/236312/20194/66824;8;Ctsd/Laptm5/Ifi214/Ifi206/Stat1/Ifi209/S100a10/Pycard
TexCx3cr1;GO:0032680;regulation of tumor necrosis factor production;6/83;185/28564;1,69852856624347e-05;2,12890760896832e-04;1,36850184442885e-04;13051/12772/20737/66824/16423/12481;6;Cx3cr1/Ccr2/Spn/Pycard/Cd47/Cd2
TexCx3cr1;GO:0048525;negative regulation of viral process;5/83;111/28564;1,84597428154095e-05;2,29278593638934e-04;1,47384591497133e-04;20304/545384/102639543/20846/236312;5;Ccl5/Ifi214/Ifi206/Stat1/Ifi209
TexCx3cr1;GO:1903555;regulation of tumor necrosis factor superfamily cytokine production;6/83;188/28564;1,86019789279644e-05;2,29278593638934e-04;1,47384591497133e-04;13051/12772/20737/66824/16423/12481;6;Cx3cr1/Ccr2/Spn/Pycard/Cd47/Cd2
TexCx3cr1;GO:0033631;cell-cell adhesion mediated by integrin;3/83;18/28564;1,87053921625045e-05;2,29278593638934e-04;1,47384591497133e-04;20304/16401/12501;3;Ccl5/Itga4/Cd3e
TexCx3cr1;GO:0002768;immune response-regulating cell surface receptor signaling pathway;7/83;283/28564;1,89980443998259e-05;2,31165985507371e-04;1,48597842481927e-04;16854/239743/16792/16643/27007/16423/12501;7;Lgals3/Klhl6/Laptm5/Klrd1/Klrk1/Cd47/Cd3e
TexCx3cr1;GO:0016485;protein processing;7/83;286/28564;2,03272756585620e-05;2,45547597991470e-04;1,57842613428041e-04;13024/545384/102639543/236312/20194/66824/19073;7;Ctla2a/Ifi214/Ifi206/Ifi209/S100a10/Pycard/Srgn
TexCx3cr1;GO:0032640;tumor necrosis factor production;6/83;192/28564;2,09484083731890e-05;2,51230192504360e-04;1,61495492040185e-04;13051/12772/20737/66824/16423/12481;6;Cx3cr1/Ccr2/Spn/Pycard/Cd47/Cd2
TexCx3cr1;GO:0002705;positive regulation of leukocyte mediated immunity;6/83;194/28564;2,22079507842980e-05;2,64433242553034e-04;1,69982660890341e-04;16174/15040/16643/27007/15018/83408;6;Il18rap/H2-T23/Klrd1/Klrk1/H2-Q7/Gimap3
TexCx3cr1;GO:0071706;tumor necrosis factor superfamily cytokine production;6/83;195/28564;2,28602125397736e-05;2,70269321303564e-04;1,73734202056659e-04;13051/12772/20737/66824/16423/12481;6;Cx3cr1/Ccr2/Spn/Pycard/Cd47/Cd2
TexCx3cr1;GO:0030101;natural killer cell activation;5/83;117/28564;2,38060594830191e-05;2,79469726466147e-04;1,79648395505659e-04;72310/15902/16643/27007/12481;5;Nkg7/Id2/Klrd1/Klrk1/Cd2
TexCx3cr1;GO:0071346;cellular response to type II interferon;5/83;118/28564;2,48030817479101e-05;2,88823255926976e-04;1,85661020133023e-04;20304/16145/15018/20846/16423;5;Ccl5/Igtp/H2-Q7/Stat1/Cd47
TexCx3cr1;GO:0045058;T cell selection;4/83;58/28564;2,49493394442019e-05;2,88823255926976e-04;1,85661020133023e-04;94176/20737/12500/12501;4;Dock2/Spn/Cd3d/Cd3e
TexCx3cr1;GO:0001818;negative regulation of cytokine production;7/83;296/28564;2,53251903112519e-05;2,91152360336944e-04;1,87158212245767e-04;13051/16598/16792/16952/83408/66824/19073;7;Cx3cr1/Klf2/Laptm5/Anxa1/Gimap3/Pycard/Srgn
TexCx3cr1;GO:0002709;regulation of T cell mediated immunity;5/83;120/28564;2,68943102736190e-05;3,07074076891252e-04;1,97392991049345e-04;12772/20737/15040/16643/15018;5;Ccr2/Spn/H2-T23/Klrd1/H2-Q7
TexCx3cr1;GO:0051098;regulation of binding;8/83;416/28564;2,87744781994606e-05;3,26306497676877e-04;2,09755952789480e-04;74318/15902/545384/16848/102639543/236312/20194/16401;8;Hopx/Id2/Ifi214/Lfng/Ifi206/Ifi209/S100a10/Itga4
TexCx3cr1;GO:0043392;negative regulation of DNA binding;4/83;61/28564;3,04853049652241e-05;3,43371644439382e-04;2,20725750032704e-04;15902/545384/102639543/236312;4;Id2/Ifi214/Ifi206/Ifi209
TexCx3cr1;GO:0042269;regulation of natural killer cell mediated cytotoxicity;4/83;63/28564;3,46438175148812e-05;3,87592240250382e-04;2,49151580573289e-04;16174/16643/27007/83408;4;Il18rap/Klrd1/Klrk1/Gimap3
TexCx3cr1;GO:0090026;positive regulation of monocyte chemotaxis;3/83;22/28564;3,50066824039080e-05;3,89040930448764e-04;2,50082825874936e-04;20304/13051/12772;3;Ccl5/Cx3cr1/Ccr2
TexCx3cr1;GO:0022408;negative regulation of cell-cell adhesion;6/83;211/28564;3,55741094688016e-05;3,92388474433445e-04;2,52234690097716e-04;20555/16854/16792/20737/16952/83408;6;Slfn1/Lgals3/Laptm5/Spn/Anxa1/Gimap3
TexCx3cr1;GO:0032102;negative regulation of response to external stimulus;8/83;429/28564;3,57786731337035e-05;3,92388474433445e-04;2,52234690097716e-04;13024/13051/56045/20737/545384/16643/102639543/236312;8;Ctla2a/Cx3cr1/Samhd1/Spn/Ifi214/Klrd1/Ifi206/Ifi209
TexCx3cr1;GO:0002715;regulation of natural killer cell mediated immunity;4/83;66/28564;4,16404257530034e-05;4,50744089157511e-04;2,89746776599846e-04;16174/16643/27007/83408;4;Il18rap/Klrd1/Klrk1/Gimap3
TexCx3cr1;GO:0045071;negative regulation of viral genome replication;4/83;66/28564;4,16404257530034e-05;4,50744089157511e-04;2,89746776599846e-04;20304/545384/102639543/236312;4;Ccl5/Ifi214/Ifi206/Ifi209
TexCx3cr1;GO:0032663;regulation of interleukin-2 production;4/83;67/28564;4,41866610577789e-05;4,69166649575270e-04;3,01589144866369e-04;12772/16792/16952/12501;4;Ccr2/Laptm5/Anxa1/Cd3e
TexCx3cr1;GO:0032731;positive regulation of interleukin-1 beta production;4/83;67/28564;4,41866610577789e-05;4,69166649575270e-04;3,01589144866369e-04;545384/102639543/236312/66824;4;Ifi214/Ifi206/Ifi209/Pycard
TexCx3cr1;GO:1905517;macrophage migration;4/83;67/28564;4,41866610577789e-05;4,69166649575270e-04;3,01589144866369e-04;20304/13051/12772/16854;4;Ccl5/Cx3cr1/Ccr2/Lgals3
TexCx3cr1;GO:0002832;negative regulation of response to biotic stimulus;5/83;139/28564;5,43474586341874e-05;5,73400085716395e-04;3,68592357692223e-04;56045/545384/16643/102639543/236312;5;Samhd1/Ifi214/Klrd1/Ifi206/Ifi209
TexCx3cr1;GO:0070098;chemokine-mediated signaling pathway;4/83;71/28564;5,55215058521683e-05;5,82102831796004e-04;3,74186646524378e-04;20304/13051/80901/12772;4;Ccl5/Cx3cr1/Cxcr6/Ccr2
TexCx3cr1;GO:0030595;leukocyte chemotaxis;6/83;230/28564;5,74635043258425e-05;5,98697885694871e-04;3,84854259234919e-04;20304/13051/12772/16854/19354/16952;6;Ccl5/Cx3cr1/Ccr2/Lgals3/Rac2/Anxa1
TexCx3cr1;GO:0045063;T-helper 1 cell differentiation;3/83;26/28564;5,86082591824946e-05;6,06832099734277e-04;3,90083084980579e-04;12772/20737/16952;3;Ccr2/Spn/Anxa1
TexCx3cr1;GO:0001959;regulation of cytokine-mediated signaling pathway;5/83;144/28564;6,42841233721467e-05;6,61491565810917e-04;4,25219217627325e-04;56045/16792/16145/58203/66824;5;Samhd1/Laptm5/Igtp/Zbp1/Pycard
TexCx3cr1;GO:0032623;interleukin-2 production;4/83;74/28564;6,53158739818770e-05;6,67985042501773e-04;4,29393346551829e-04;12772/16792/16952/12501;4;Ccr2/Laptm5/Anxa1/Cd3e
TexCx3cr1;GO:0071216;cellular response to biotic stimulus;7/83;345/28564;6,67128713141012e-05;6,78111929759797e-04;4,35903100113961e-04;20304/13051/56338/16145/27007/20846/66824;7;Ccl5/Cx3cr1/Txnip/Igtp/Klrk1/Stat1/Pycard
TexCx3cr1;GO:0034341;response to type II interferon;5/83;146/28564;6,86291712723549e-05;6,93362597036458e-04;4,45706515823013e-04;20304/16145/15018/20846/16423;5;Ccl5/Igtp/H2-Q7/Stat1/Cd47
TexCx3cr1;GO:0006909;phagocytosis;6/83;240/28564;7,26926878447611e-05;7,29992232754318e-04;4,69252734470303e-04;12772/94176/16408/16952/66824/16423;6;Ccr2/Dock2/Itgal/Anxa1/Pycard/Cd47
TexCx3cr1;GO:0002367;cytokine production involved in immune response;5/83;149/28564;7,55674000887570e-05;7,48314829566813e-04;4,81030844251581e-04;16174/12772/16792/83408/66824;5;Il18rap/Ccr2/Laptm5/Gimap3/Pycard
TexCx3cr1;GO:0002704;negative regulation of leukocyte mediated immunity;4/83;77/28564;7,63128500458058e-05;7,48314829566813e-04;4,81030844251581e-04;13051/12772/20737/16643;4;Cx3cr1/Ccr2/Spn/Klrd1
TexCx3cr1;GO:0140888;interferon-mediated signaling pathway;4/83;77/28564;7,63128500458058e-05;7,48314829566813e-04;4,81030844251581e-04;56045/16145/58203/20846;4;Samhd1/Igtp/Zbp1/Stat1
TexCx3cr1;GO:2000514;regulation of CD4-positive, alpha-beta T cell activation;4/83;77/28564;7,63128500458058e-05;7,48314829566813e-04;4,81030844251581e-04;12772/16952/83408/12501;4;Ccr2/Anxa1/Gimap3/Cd3e
TexCx3cr1;GO:0032732;positive regulation of interleukin-1 production;4/83;78/28564;8,02607174916552e-05;7,77875674759239e-04;5,00033111422919e-04;545384/102639543/236312/66824;4;Ifi214/Ifi206/Ifi209/Pycard
TexCx3cr1;GO:0046635;positive regulation of alpha-beta T cell activation;4/83;78/28564;8,02607174916552e-05;7,77875674759239e-04;5,00033111422919e-04;12772/16952/83408/12501;4;Ccr2/Anxa1/Gimap3/Cd3e
TexCx3cr1;GO:0030099;myeloid cell differentiation;8/83;482/28564;8,08578067932102e-05;7,79132739446713e-04;5,00841176242701e-04;20304/16598/15902/545384/102639543/20846/236312/83408;8;Ccl5/Klf2/Id2/Ifi214/Ifi206/Stat1/Ifi209/Gimap3
TexCx3cr1;GO:0071347;cellular response to interleukin-1;4/83;79/28564;8,43551131019767e-05;8,08160767476984e-04;5,19500938522760e-04;20304/58203/66824/16423;4;Ccl5/Zbp1/Pycard/Cd47
TexCx3cr1;GO:0060759;regulation of response to cytokine stimulus;5/83;154/28564;8,83185360922835e-05;8,41297140947638e-04;5,40801622507938e-04;56045/16792/16145/58203/66824;5;Samhd1/Laptm5/Igtp/Zbp1/Pycard
TexCx3cr1;GO:0090025;regulation of monocyte chemotaxis;3/83;30/28564;9,07545522204703e-05;8,59589991770022e-04;5,52560611007409e-04;20304/13051/12772;3;Ccl5/Cx3cr1/Ccr2
TexCx3cr1;GO:0001913;T cell mediated cytotoxicity;4/83;81/28564;9,29966679528932e-05;8,66063941214933e-04;5,56722187451016e-04;15040/16643/15018/14939;4;H2-T23/Klrd1/H2-Q7/Gzmb
TexCx3cr1;GO:1990868;response to chemokine;4/83;81/28564;9,29966679528932e-05;8,66063941214933e-04;5,56722187451016e-04;20304/13051/80901/12772;4;Ccl5/Cx3cr1/Cxcr6/Ccr2
TexCx3cr1;GO:1990869;cellular response to chemokine;4/83;81/28564;9,29966679528932e-05;8,66063941214933e-04;5,56722187451016e-04;20304/13051/80901/12772;4;Ccl5/Cx3cr1/Cxcr6/Ccr2
TexCx3cr1;GO:0050688;regulation of defense response to virus;4/83;82/28564;9,75504729516376e-05;9,03425768946555e-04;5,80739072893375e-04;20304/20737/20846/66824;4;Ccl5/Spn/Stat1/Pycard
TexCx3cr1;GO:0052548;regulation of endopeptidase activity;7/83;368/28564;9,97408000839947e-05;9,18607258232150e-04;5,90498019688901e-04;13033/16792/545384/102639543/20846/236312/66824;7;Ctsd/Laptm5/Ifi214/Ifi206/Stat1/Ifi209/Pycard
TexCx3cr1;GO:0043372;positive regulation of CD4-positive, alpha-beta T cell differentiation;3/83;32/28564;1,10408661435630e-04;1,01127054183074e-03;6,50063720887628e-04;12772/16952/83408;3;Ccr2/Anxa1/Gimap3
TexCx3cr1;GO:0072331;signal transduction by p53 class mediator;5/83;162/28564;1,12091452487865e-04;1,02107350435667e-03;6,56365249540674e-04;545384/102639543/66940/236312/66824;5;Ifi214/Ifi206/Shisa5/Ifi209/Pycard
TexCx3cr1;GO:0002230;positive regulation of defense response to virus by host;3/83;33/28564;1,21195230434449e-04;1,09800244094688e-03;7,05816616603368e-04;20304/20846/66824;3;Ccl5/Stat1/Pycard
TexCx3cr1;GO:0048872;homeostasis of number of cells;7/83;391/28564;1,45026371496477e-04;1,30680519613312e-03;8,40038954101926e-04;13051/16598/15902/12772/20846/16952/83408;7;Cx3cr1/Klf2/Id2/Ccr2/Stat1/Anxa1/Gimap3
TexCx3cr1;GO:0002821;positive regulation of adaptive immune response;5/83;172/28564;1,48385833467391e-04;1,32988808811904e-03;8,54877071136412e-04;12772/15040/15018/83408/66824;5;Ccr2/H2-T23/H2-Q7/Gimap3/Pycard
TexCx3cr1;GO:0002573;myeloid leukocyte differentiation;6/83;277/28564;1,59147173682245e-04;1,41870769266472e-03;9,11971983160855e-04;20304/15902/545384/102639543/236312/83408;6;Ccl5/Id2/Ifi214/Ifi206/Ifi209/Gimap3
TexCx3cr1;GO:0032635;interleukin-6 production;5/83;179/28564;1,78705676296829e-04;1,58452140933768e-03;1,01856015830882e-03;16174/16598/16792/66824/16423;5;Il18rap/Klf2/Laptm5/Pycard/Cd47
TexCx3cr1;GO:0043367;CD4-positive, alpha-beta T cell differentiation;4/83;96/28564;1,79648798059281e-04;1,58452140933768e-03;1,01856015830882e-03;12772/20737/16952/83408;4;Ccr2/Spn/Anxa1/Gimap3
TexCx3cr1;GO:0051100;negative regulation of binding;5/83;180/28564;1,83396008066151e-04;1,60905866024354e-03;1,03433316460577e-03;15902/545384/102639543/236312/16401;5;Id2/Ifi214/Ifi206/Ifi209/Itga4
TexCx3cr1;GO:0045766;positive regulation of angiogenesis;5/83;181/28564;1,88179756190742e-04;1,63383152901025e-03;1,05025763049439e-03;20304/13051/16854/16411/12226;5;Ccl5/Cx3cr1/Lgals3/Itgax/Btg1
TexCx3cr1;GO:1904018;positive regulation of vasculature development;5/83;181/28564;1,88179756190742e-04;1,63383152901025e-03;1,05025763049439e-03;20304/13051/16854/16411/12226;5;Ccl5/Cx3cr1/Lgals3/Itgax/Btg1
TexCx3cr1;GO:0002690;positive regulation of leukocyte chemotaxis;4/83;100/28564;2,10197222910406e-04;1,81553767145931e-03;1,16706175578289e-03;20304/13051/12772/19354;4;Ccl5/Cx3cr1/Ccr2/Rac2
TexCx3cr1;GO:0032743;positive regulation of interleukin-2 production;3/83;40/28564;2,16271328130111e-04;1,85837270099431e-03;1,19459691826616e-03;12772/16952/12501;3;Ccr2/Anxa1/Cd3e
TexCx3cr1;GO:0030224;monocyte differentiation;3/83;41/28564;2,32857241338231e-04;1,97042142797376e-03;1,26662394700678e-03;545384/102639543/236312;3;Ifi214/Ifi206/Ifi209
TexCx3cr1;GO:0042119;neutrophil activation;3/83;41/28564;2,32857241338231e-04;1,97042142797376e-03;1,26662394700678e-03;20304/16174/16952;3;Ccl5/Il18rap/Anxa1
TexCx3cr1;GO:0070269;pyroptosis;3/83;41/28564;2,32857241338231e-04;1,97042142797376e-03;1,26662394700678e-03;58203/66824/14939;3;Zbp1/Pycard/Gzmb
TexCx3cr1;GO:0045069;regulation of viral genome replication;4/83;103/28564;2,35442523769748e-04;1,98223579355641e-03;1,27421844336844e-03;20304/545384/102639543/236312;4;Ccl5/Ifi214/Ifi206/Ifi209
TexCx3cr1;GO:0033077;T cell differentiation in thymus;4/83;105/28564;2,53439679330820e-04;2,12303490173104e-03;1,36472675778247e-03;94176/20737/12500/12501;4;Dock2/Spn/Cd3d/Cd3e
TexCx3cr1;GO:0050792;regulation of viral process;5/83;194/28564;2,59447258513056e-04;2,16249289970632e-03;1,39009110087521e-03;20304/545384/102639543/20846/236312;5;Ccl5/Ifi214/Ifi206/Stat1/Ifi209
TexCx3cr1;GO:0060326;cell chemotaxis;6/83;308/28564;2,81620675700499e-04;2,31787491540054e-03;1,48997358246945e-03;20304/13051/12772/16854/19354/16952;6;Ccl5/Cx3cr1/Ccr2/Lgals3/Rac2/Anxa1
TexCx3cr1;GO:0071222;cellular response to lipopolysaccharide;6/83;308/28564;2,81620675700499e-04;2,31787491540054e-03;1,48997358246945e-03;20304/13051/16145/27007/20846/66824;6;Ccl5/Cx3cr1/Igtp/Klrk1/Stat1/Pycard
TexCx3cr1;GO:0002275;myeloid cell activation involved in immune response;4/83;108/28564;2,82260712553275e-04;2,31787491540054e-03;1,48997358246945e-03;12772/94176/19354/66824;4;Ccr2/Dock2/Rac2/Pycard
TexCx3cr1;GO:0050691;regulation of defense response to virus by host;3/83;44/28564;2,87490813126206e-04;2,34925090922248e-03;1,51014266131309e-03;20304/20846/66824;3;Ccl5/Stat1/Pycard
TexCx3cr1;GO:1903706;regulation of hemopoiesis;7/83;447/28564;3,27229877254211e-04;2,66093758723303e-03;1,71050071910032e-03;20304/13024/15902/12772/20846/16952/83408;7;Ccl5/Ctla2a/Id2/Ccr2/Stat1/Anxa1/Gimap3
TexCx3cr1;GO:0007162;negative regulation of cell adhesion;6/83;318/28564;3,33899018348580e-04;2,68893557288446e-03;1,72849835076967e-03;20555/16854/16792/20737/16952/83408;6;Slfn1/Lgals3/Laptm5/Spn/Anxa1/Gimap3
TexCx3cr1;GO:0071219;cellular response to molecule of bacterial origin;6/83;318/28564;3,33899018348580e-04;2,68893557288446e-03;1,72849835076967e-03;20304/13051/16145/27007/20846/66824;6;Ccl5/Cx3cr1/Igtp/Klrk1/Stat1/Pycard
TexCx3cr1;GO:0032760;positive regulation of tumor necrosis factor production;4/83;114/28564;3,46848765444920e-04;2,77979274998404e-03;1,78690305274761e-03;12772/20737/66824/12481;4;Ccr2/Spn/Pycard/Cd2
TexCx3cr1;GO:0002691;regulation of cellular extravasation;3/83;47/28564;3,49779989224321e-04;2,78987197146862e-03;1,79338216585424e-03;12772/16401/16423;3;Ccr2/Itga4/Cd47
TexCx3cr1;GO:0097193;intrinsic apoptotic signaling pathway;6/83;322/28564;3,56823546366829e-04;2,83249929425478e-03;1,82078381053349e-03;545384/102639543/66940/236312/66824/12925;6;Ifi214/Ifi206/Shisa5/Ifi209/Pycard/Crip1
TexCx3cr1;GO:1903557;positive regulation of tumor necrosis factor superfamily cytokine production;4/83;116/28564;3,70548355029597e-04;2,92750762006796e-03;1,88185694896548e-03;12772/20737/66824/12481;4;Ccr2/Spn/Pycard/Cd2
TexCx3cr1;GO:1902107;positive regulation of leukocyte differentiation;5/83;211/28564;3,81584163460505e-04;2,98638873468855e-03;1,91970683668295e-03;20304/15902/12772/16952/83408;5;Ccl5/Id2/Ccr2/Anxa1/Gimap3
TexCx3cr1;GO:1903708;positive regulation of hemopoiesis;5/83;211/28564;3,81584163460505e-04;2,98638873468855e-03;1,91970683668295e-03;20304/15902/12772/16952/83408;5;Ccl5/Id2/Ccr2/Anxa1/Gimap3
TexCx3cr1;GO:1905521;regulation of macrophage migration;3/83;49/28564;3,95771576250186e-04;3,08294961499561e-03;1,98177798633886e-03;20304/13051/12772;3;Ccl5/Cx3cr1/Ccr2
TexCx3cr1;GO:0002262;myeloid cell homeostasis;5/83;214/28564;4,07000587059379e-04;3,15061835915844e-03;2,02527672757446e-03;16598/15902/12772/20846/16952;5;Klf2/Id2/Ccr2/Stat1/Anxa1
TexCx3cr1;GO:0046634;regulation of alpha-beta T cell activation;4/83;119/28564;4,08238491648604e-04;3,15061835915844e-03;2,02527672757446e-03;12772/16952/83408/12501;4;Ccr2/Anxa1/Gimap3/Cd3e
TexCx3cr1;GO:0052547;regulation of peptidase activity;7/83;466/28564;4,19851503872270e-04;3,22531086154412e-03;2,07329047267509e-03;13033/16792/545384/102639543/20846/236312/66824;7;Ctsd/Laptm5/Ifi214/Ifi206/Stat1/Ifi209/Pycard
TexCx3cr1;GO:0002887;negative regulation of myeloid leukocyte mediated immunity;2/83;11/28564;4,51067203293513e-04;3,44921572426737e-03;2,21722072888844e-03;13051/12772;2;Cx3cr1/Ccr2
TexCx3cr1;GO:0046638;positive regulation of alpha-beta T cell differentiation;3/83;52/28564;4,71767206325672e-04;3,57470878611316e-03;2,29789002889729e-03;12772/16952/83408;3;Ccr2/Anxa1/Gimap3
TexCx3cr1;GO:0050798;activated T cell proliferation;3/83;52/28564;4,71767206325672e-04;3,57470878611316e-03;2,29789002889729e-03;16792/16408/66824;3;Laptm5/Itgal/Pycard
TexCx3cr1;GO:0045619;regulation of lymphocyte differentiation;5/83;222/28564;4,81041206684492e-04;3,62848729204999e-03;2,33245986380001e-03;13024/15902/12772/16952/83408;5;Ctla2a/Id2/Ccr2/Anxa1/Gimap3
TexCx3cr1;GO:0043370;regulation of CD4-positive, alpha-beta T cell differentiation;3/83;53/28564;4,99028588741740e-04;3,74721016861478e-03;2,40877716139920e-03;12772/16952/83408;3;Ccr2/Anxa1/Gimap3
TexCx3cr1;GO:0002688;regulation of leukocyte chemotaxis;4/83;126/28564;5,06718423368591e-04;3,78789063567462e-03;2,43492733060763e-03;20304/13051/12772/19354;4;Ccl5/Cx3cr1/Ccr2/Rac2
TexCx3cr1;GO:0002718;regulation of cytokine production involved in immune response;4/83;127/28564;5,22048716939270e-04;3,88506790686501e-03;2,49739470791436e-03;12772/16792/83408/66824;4;Ccr2/Laptm5/Gimap3/Pycard
TexCx3cr1;GO:0043280;positive regulation of cysteine-type endopeptidase activity involved in apoptotic process;4/83;128/28564;5,37706285697606e-04;3,89875383218419e-03;2,50619227806871e-03;13033/16792/20846/66824;4;Ctsd/Laptm5/Stat1/Pycard
TexCx3cr1;GO:0002223;stimulatory C-type lectin receptor signaling pathway;2/83;12/28564;5,40259229294870e-04;3,89875383218419e-03;2,50619227806871e-03;16643/27007;2;Klrd1/Klrk1
